drug	drug_key	normalized_drug_key	primary_anticancer_class	primary_anticancer_class_slug	secondary_mechanism_note	include_in_enrichment	gdsc_putative_target	gdsc_pathway_name	classification_note	revision_note	source_annotation_used	revision_source_basis	pubchem_query_url	drugbank_query_url	source_workbook	source_workbook_sha256	source_workbook_md5
ULK1_4989	ULK1_4989	ULK1_4989	Serine/threonine kinase inhibitors	SERINE_THREONINE_KINASE_INHIBITORS	Granular target/pathway: ULK1; Other, kinases	TRUE	ULK1	Other, kinases	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=ULK1; GDSC pathway=Other, kinases; prior curated category=Signaling	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=ULK1_4989	https://go.drugbank.com/unearth/q?searcher=drugs&query=ULK1_4989	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
UMI-77	UMI-77	UMI-77	Proapoptotic agents	PROAPOPTOTIC_AGENTS	BCL2-family apoptosis antagonist/BH3 mimetic-like compound	TRUE	MCL1	Apoptosis regulation	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=MCL1; GDSC pathway=Apoptosis regulation; prior curated category=Apoptosis regulation	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=UMI-77	https://go.drugbank.com/unearth/q?searcher=drugs&query=UMI-77	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
UNC0379	UNC0379	UNC0379	Epigenetic inhibitors	EPIGENETIC_INHIBITORS	Histone methyltransferase/epigenetic writer inhibitor	TRUE	SETD8	Chromatin histone methylation	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=SETD8; GDSC pathway=Chromatin histone methylation; prior curated category=Epigenetics and transcription	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=UNC0379	https://go.drugbank.com/unearth/q?searcher=drugs&query=UNC0379	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
UNC0638	UNC0638	UNC0638	Epigenetic inhibitors	EPIGENETIC_INHIBITORS	Histone methyltransferase/epigenetic writer inhibitor	TRUE	G9A, GLP	Chromatin histone methylation	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=G9A, GLP; GDSC pathway=Chromatin histone methylation; prior curated category=Epigenetics and transcription	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=UNC0638	https://go.drugbank.com/unearth/q?searcher=drugs&query=UNC0638	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
Uprosertib	UPROSERTIB	UPROSERTIB	Serine/threonine kinase inhibitors	SERINE_THREONINE_KINASE_INHIBITORS	AKT1/2/3 Ser/Thr kinase inhibitor	TRUE	AKT1, AKT2, AKT3	PI3K/MTOR signaling	Assignment based on GDSC target/pathway annotation and requested ontology.	Reassigned from broad Non-receptor kinase inhibitors to Serine/threonine kinase inhibitors based on target annotation.	GDSC target=AKT1, AKT2, AKT3; GDSC pathway=PI3K/MTOR signaling; prior curated category=Signaling	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=Uprosertib	https://go.drugbank.com/unearth/q?searcher=drugs&query=Uprosertib	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
VE-822	VE-822	VE-822	DNA damage repair inhibitors	DNA_DAMAGE_REPAIR_INHIBITORS	ATR checkpoint/DDR inhibitor	TRUE	ATR	Genome integrity	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=ATR; GDSC pathway=Genome integrity; prior curated category=Genome integrity and DNA damage	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=VE-822	https://go.drugbank.com/unearth/q?searcher=drugs&query=VE-822	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
VE821	VE821	VE821	DNA damage repair inhibitors	DNA_DAMAGE_REPAIR_INHIBITORS	ATR checkpoint/DDR inhibitor	TRUE	ATR	Genome integrity	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=ATR; GDSC pathway=Genome integrity; prior curated category=Genome integrity and DNA damage	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=VE821	https://go.drugbank.com/unearth/q?searcher=drugs&query=VE821	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
Veliparib	VELIPARIB	VELIPARIB	DNA damage repair inhibitors	DNA_DAMAGE_REPAIR_INHIBITORS	PARP inhibitor	TRUE	PARP1, PARP2	Genome integrity	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=PARP1, PARP2; GDSC pathway=Genome integrity; prior curated category=Genome integrity and DNA damage	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=Veliparib	https://go.drugbank.com/unearth/q?searcher=drugs&query=Veliparib	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
Venetoclax	VENETOCLAX	VENETOCLAX	Proapoptotic agents	PROAPOPTOTIC_AGENTS	BCL2-family apoptosis antagonist/BH3 mimetic-like compound	TRUE	BCL2	Apoptosis regulation	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=BCL2; GDSC pathway=Apoptosis regulation; prior curated category=Apoptosis regulation	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=Venetoclax	https://go.drugbank.com/unearth/q?searcher=drugs&query=Venetoclax	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
Vinblastine	VINBLASTINE	VINBLASTINE	Antimitotic agents	ANTIMITOTIC_AGENTS	Microtubule destabilizer/vinca-like antimitotic	TRUE	Microtubule destabiliser	Mitosis	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=Microtubule destabiliser; GDSC pathway=Mitosis; prior curated category=Cell cycle and mitosis	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=Vinblastine	https://go.drugbank.com/unearth/q?searcher=drugs&query=Vinblastine	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
Vinorelbine	VINORELBINE	VINORELBINE	Antimitotic agents	ANTIMITOTIC_AGENTS	Microtubule destabilizer/vinca-like antimitotic	TRUE	Microtubule destabiliser	Mitosis	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=Microtubule destabiliser; GDSC pathway=Mitosis; prior curated category=Cell cycle and mitosis	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=Vinorelbine	https://go.drugbank.com/unearth/q?searcher=drugs&query=Vinorelbine	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
Vismodegib	VISMODEGIB	VISMODEGIB	Hedgehog pathway inhibitors	HEDGEHOG_PATHWAY_INHIBITORS	SMO inhibitor / Hedgehog pathway inhibitor	TRUE	SMO	Other	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=SMO; GDSC pathway=Other; prior curated category=Other reviewed	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=Vismodegib	https://go.drugbank.com/unearth/q?searcher=drugs&query=Vismodegib	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
Vorinostat	VORINOSTAT	VORINOSTAT	Epigenetic inhibitors	EPIGENETIC_INHIBITORS	HDAC inhibitor	TRUE	HDAC inhibitor Class I, IIa, IIb, IV	Chromatin histone acetylation	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=HDAC inhibitor Class I, IIa, IIb, IV; GDSC pathway=Chromatin histone acetylation; prior curated category=Epigenetics and transcription	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=Vorinostat	https://go.drugbank.com/unearth/q?searcher=drugs&query=Vorinostat	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
VSP34_8731	VSP34_8731	VSP34_8731	Chaperone/protein-homeostasis inhibitors	CHAPERONE_PROTEIN_HOMEOSTASIS_INHIBITORS	VPS34/class III PI3K autophagy/protein-homeostasis inhibitor	TRUE	VSP34	Other	Moved from Other based on VPS34/autophagy-proteostasis mechanism; lipid kinase target, not RTK.	Moved from Other based on VPS34/autophagy-proteostasis mechanism; lipid kinase target, not RTK.	GDSC target=VSP34; GDSC pathway=Other; prior curated category=Other reviewed	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=VSP34_8731	https://go.drugbank.com/unearth/q?searcher=drugs&query=VSP34_8731	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
VTP-A	VTP-A	VTP-A	Other	OTHER	Unclassified GDSC screening compound; manual mechanism lookup recommended	TRUE		Unclassified	Primary class is Other because mechanism is outside the requested anticancer-class ontology or is unclassified. No GDSC target listed and pathway is unclassified. Broad, ambiguous, mutant-RAS, or unclassified mechanism.	Still labeled Other: not clearly assignable to requested/new categories from available GDSC annotations; manual lookup recommended.	GDSC target=; GDSC pathway=Unclassified; prior curated category=Other reviewed	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=VTP-A	https://go.drugbank.com/unearth/q?searcher=drugs&query=VTP-A	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
VTP-B	VTP-B	VTP-B	Other	OTHER	Unclassified GDSC screening compound; manual mechanism lookup recommended	TRUE		Unclassified	Primary class is Other because mechanism is outside the requested anticancer-class ontology or is unclassified. No GDSC target listed and pathway is unclassified. Broad, ambiguous, mutant-RAS, or unclassified mechanism.	Still labeled Other: not clearly assignable to requested/new categories from available GDSC annotations; manual lookup recommended.	GDSC target=; GDSC pathway=Unclassified; prior curated category=Other reviewed	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=VTP-B	https://go.drugbank.com/unearth/q?searcher=drugs&query=VTP-B	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
VX-11e	VX-11E	VX-11E	Serine/threonine kinase inhibitors	SERINE_THREONINE_KINASE_INHIBITORS	ERK inhibitor	TRUE	ERK2	ERK MAPK signaling	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=ERK2; GDSC pathway=ERK MAPK signaling; prior curated category=Signaling	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=VX-11e	https://go.drugbank.com/unearth/q?searcher=drugs&query=VX-11e	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
Wee1 Inhibitor	WEE1 INHIBITOR	WEE1 INHIBITOR	DNA damage repair inhibitors	DNA_DAMAGE_REPAIR_INHIBITORS	Cell-cycle checkpoint / DDR inhibitor	TRUE	WEE1, CHEK1	Cell cycle	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=WEE1, CHEK1; GDSC pathway=Cell cycle; prior curated category=Cell cycle and mitosis	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=Wee1%20Inhibitor	https://go.drugbank.com/unearth/q?searcher=drugs&query=Wee1%20Inhibitor	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
WEHI-539	WEHI-539	WEHI-539	Proapoptotic agents	PROAPOPTOTIC_AGENTS	BCL2-family apoptosis antagonist/BH3 mimetic-like compound	TRUE	BCL-XL	Apoptosis regulation	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=BCL-XL; GDSC pathway=Apoptosis regulation; prior curated category=Apoptosis regulation	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=WEHI-539	https://go.drugbank.com/unearth/q?searcher=drugs&query=WEHI-539	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
WIKI4	WIKI4	WIKI4	WNT-pathway modulators	WNT_PATHWAY_MODULATORS	Tankyrase inhibitor; TNKS1/TNKS2	TRUE	TNKS1, TNKS2	WNT signaling	Moved from Other based on TNKS1/TNKS2 target and WNT signaling annotation.	Moved from Other based on TNKS1/TNKS2 target and WNT signaling annotation.	GDSC target=TNKS1, TNKS2; GDSC pathway=WNT signaling; prior curated category=Signaling	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=WIKI4	https://go.drugbank.com/unearth/q?searcher=drugs&query=WIKI4	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
Wnt-C59	WNT-C59	WNT-C59	WNT-pathway modulators	WNT_PATHWAY_MODULATORS	PORCN inhibitor; WNT ligand secretion inhibitor	TRUE	PORCN	WNT signaling	Moved from Other based on PORCN target and WNT signaling annotation.	Moved from Other based on PORCN target and WNT signaling annotation.	GDSC target=PORCN; GDSC pathway=WNT signaling; prior curated category=Signaling	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=Wnt-C59	https://go.drugbank.com/unearth/q?searcher=drugs&query=Wnt-C59	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
WZ4003	WZ4003	WZ4003	Serine/threonine kinase inhibitors	SERINE_THREONINE_KINASE_INHIBITORS	Granular target/pathway: NUAK1, NUAK2; Other, kinases	TRUE	NUAK1, NUAK2	Other, kinases	Assignment based on GDSC target/pathway annotation and requested ontology.		GDSC target=NUAK1, NUAK2; GDSC pathway=Other, kinases; prior curated category=Signaling	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=WZ4003	https://go.drugbank.com/unearth/q?searcher=drugs&query=WZ4003	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
XAV939	XAV939	XAV939	WNT-pathway modulators	WNT_PATHWAY_MODULATORS	Tankyrase inhibitor; TNKS1/TNKS2	TRUE	TNKS1, TNKS2	WNT signaling	Moved from Other based on TNKS1/TNKS2 target and WNT signaling annotation.	Moved from Other based on TNKS1/TNKS2 target and WNT signaling annotation.	GDSC target=TNKS1, TNKS2; GDSC pathway=WNT signaling; prior curated category=Signaling	GDSC putative target/pathway annotation + curated pharmacology rules; URLs included for manual verification.	https://pubchem.ncbi.nlm.nih.gov/#query=XAV939	https://go.drugbank.com/unearth/q?searcher=drugs&query=XAV939	/Users/4470246/Repositories/Gemcitabine-model/Code/gdsc_ploidy_analysis/data/manual/drug_class_final_used_with_primary_secondary_corrected.xlsx	58f1d714b3821e1f9bc2bf280141b28398b6ae267f95d7a8d29c70c1f503af72	8eee867bb72ce2c21f70eca6ba3038de
